frame_id,steering_angle
1479425441182877835,0.04134653881192207
1479425441232704425,0.039695773273706436
1479425441282730750,0.03742362931370735
1479425441332806714,0.03686559572815895
1479425441382790272,0.03485086187720299
1479425441432724303,0.03344237431883812
1479425441482746958,0.027358636260032654
1479425441532802506,0.02360718324780464
1479425441582725165,0.03834116831421852
1479425441632720892,0.03493349626660347
1479425441682732948,0.04306590184569359
1479425441732800574,0.03417221084237099
1479425441782737331,0.029259275645017624
1479425441832816004,0.0390310101211071
1479425441882830087,0.04561237618327141
1479425441932849879,0.04908142611384392
1479425441982783223,0.03914609178900719
1479425442032874172,0.03215297311544418
1479425442082758552,0.005699671804904938
1479425442132852121,0.035479020327329636
1479425442182761838,0.048514474183321
1479425442232828524,0.05700237676501274
1479425442282862682,0.05175607278943062
1479425442332893792,0.07814881205558777
1479425442382858459,0.048839446157217026
1479425442432797491,0.0629711002111435
1479425442482899263,0.08039312064647675
1479425442532771570,0.08334146440029144
1479425442582809345,0.11293333768844604
1479425442632821093,0.1040896326303482
1479425442682747552,0.019409138709306717
1479425442732806572,0.038565848022699356
1479425442782862182,0.04228341206908226
1479425442832833025,0.050435204058885574
1479425442882822631,0.04976001754403114
1479425442932809867,0.04244739189743996
1479425442982805056,0.04242045804858208
1479425443032823520,0.03499308601021767
1479425443082812203,0.04247206076979637
1479425443132827444,0.0591498501598835
1479425443182854411,0.06282506883144379
1479425443232861030,0.059005606919527054
1479425443282879357,0.05700318142771721
1479425443332896491,0.048622217029333115
1479425443382879593,0.013109151273965836
1479425443432903742,0.029980823397636414
1479425443483016593,0.02333800122141838
1479425443533017775,0.03308219090104103
1479425443582977575,0.030649688094854355
1479425443632945821,0.053333017975091934
1479425443682982187,0.05224015191197395
1479425443732869219,0.03166946396231651
1479425443782898808,0.05656452849507332
1479425443833012205,0.041681353002786636
1479425443882914607,0.030023325234651566
1479425443933132143,0.03305615112185478
1479425443983182782,0.02827206254005432
1479425444033115695,-0.024212289601564407
1479425444083198332,-0.04630468040704727
1479425444133127546,-0.06090313196182251
1479425444183146275,-0.05834908410906792
1479425444233201168,-0.07546473294496536
1479425444283138737,-0.07982049882411957
1479425444333229360,-0.08786601573228836
1479425444383185181,-0.11910243332386017
1479425444434593057,-0.10656723380088806
1479425444483190972,-0.09355407953262329
1479425444533172421,-0.1010633260011673
1479425444583259948,-0.08873823285102844
1479425444633286162,-0.08679701387882233
1479425444683294213,-0.08136545121669769
1479425444733253036,-0.10218270123004913
1479425444783291032,-0.10537144541740417
1479425444833288592,-0.08369570970535278
1479425444883283220,-0.07250294089317322
1479425444933328937,-0.07981444895267487
1479425444983260437,-0.08999702334403992
1479425445033271766,-0.10804647207260132
1479425445083281310,-0.12527641654014587
1479425445133336475,-0.11979958415031433
1479425445183328558,-0.12267918884754181
1479425445233404698,-0.13842234015464783
1479425445283448582,-0.14893202483654022
1479425445333367499,-0.15486234426498413
1479425445383326348,-0.14560192823410034
1479425445433499090,-0.1363985389471054
1479425445483382125,-0.10629616677761078
1479425445533489877,-0.09614826738834381
1479425445583437918,-0.09767869114875793
1479425445633423016,-0.09837682545185089
1479425445683329266,-0.05695817619562149
1479425445733403939,-0.05408830568194389
1479425445783307622,-0.01985577866435051
1479425445833353168,-0.05344603210687637
1479425445883484127,-0.06343982368707657
1479425445933390665,-0.0547151155769825
1479425445983503068,-0.059226490557193756
1479425446033440044,-0.04515223950147629
1479425446083426096,-0.03502558916807175
1479425446133410346,-0.014123078435659409
1479425446183468695,-0.01501418650150299
1479425446233463132,-0.013872407376766205
1479425446283447100,-0.018022842705249786
